State,County,TotalPop,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Unemployment,formattedState,formattedCounty
Iowa,linn,220008,3.1,87.0,4.8,0.1,2.3,0.1,62702,32786,9.5,3.8,iowa,linn
Iowa,louisa,11238,15.8,78.6,1.0,0.3,3.9,0.0,54393,27234,11.0,4.1,iowa,louisa
Iowa,lucas,8600,0.1,99.1,0.1,0.0,0.0,0.0,47325,27234,9.9,4.2,iowa,lucas
Iowa,lyon,11745,2.5,96.1,0.1,0.2,0.2,0.1,62012,28356,4.9,2.4,iowa,lyon
Iowa,madison,15720,1.8,95.9,0.2,0.0,1.1,0.0,60077,31449,7.3,5.2,iowa,madison
Iowa,mahaska,22301,2.0,93.8,1.5,0.2,1.3,0.1,50568,26575,14.4,5.6,iowa,mahaska
Iowa,marion,33127,1.9,94.8,0.6,0.3,1.1,0.0,57917,27815,9.3,3.6,iowa,marion
Iowa,marshall,40476,20.7,72.5,1.0,0.2,3.2,0.0,52752,25693,11.2,5.3,iowa,marshall
Iowa,mills,14933,2.8,94.6,0.8,0.5,0.2,0.0,67949,31309,9.1,3.2,iowa,mills
Iowa,mitchell,10663,1.3,96.8,0.1,0.3,0.6,0.0,53675,27407,8.3,3.6,iowa,mitchell
Iowa,monona,8865,0.8,95.2,0.1,2.6,0.2,0.0,41598,26829,14.9,3.2,iowa,monona
Iowa,monroe,7912,2.8,93.5,0.1,0.0,0.9,0.0,50179,25929,10.9,5.6,iowa,monroe
Iowa,montgomery,10239,3.6,94.1,0.0,0.4,0.0,0.0,43674,25005,16.5,6.7,iowa,montgomery
Iowa,muscatine,42923,17.5,77.8,1.9,0.2,1.1,0.1,56398,28028,10.5,3.5,iowa,muscatine
Iowa,o'brien,13944,4.5,93.2,0.7,0.2,0.9,0.0,56314,32051,9.7,2.3,iowa,obrien
Iowa,osceola,6149,7.4,90.4,1.3,0.0,0.1,0.1,53604,26776,11.4,1.7,iowa,osceola
Iowa,page,15393,3.2,91.6,2.0,0.9,1.1,0.0,46708,25739,13.6,3.9,iowa,page
Iowa,palo alto,9110,2.4,94.3,1.9,0.2,0.5,0.0,50470,27902,7.1,1.3,iowa,paloalto
Iowa,plymouth,25027,4.5,92.8,0.4,0.3,0.6,0.1,61316,30686,9.1,2.9,iowa,plymouth
Iowa,pocahontas,6972,3.5,93.6,1.7,0.0,0.6,0.0,45969,27553,13.2,3.5,iowa,pocahontas
Iowa,polk,467235,8.1,78.5,6.3,0.2,4.3,0.1,63530,33524,11.7,4.7,iowa,polk
Iowa,pottawattamie,93287,7.5,88.3,1.4,0.3,0.6,0.0,56291,29085,11.2,4.7,iowa,pottawattamie
Iowa,poweshiek,18428,3.1,92.0,1.9,0.0,2.0,0.0,51456,27679,10.7,4.6,iowa,poweshiek
Iowa,ringgold,4986,2.2,96.0,0.1,0.3,0.9,0.0,50642,27621,10.9,5.0,iowa,ringgold
Iowa,sac,9936,2.7,95.5,0.8,0.0,0.0,0.0,53254,29502,9.4,4.0,iowa,sac
Iowa,scott,171493,6.4,80.7,7.9,0.3,2.5,0.0,57681,30798,12.3,4.2,iowa,scott
Iowa,shelby,11772,2.8,95.0,0.5,0.1,0.3,0.0,55638,30799,8.7,3.7,iowa,shelby
Iowa,sioux,34692,10.2,87.5,0.4,0.2,0.7,0.0,66022,27339,7.9,2.2,iowa,sioux
Iowa,story,95888,3.3,84.5,1.9,0.3,7.3,0.0,52671,27392,22.0,4.4,iowa,story
Iowa,tama,17236,8.7,82.2,0.6,6.9,0.4,0.0,56110,27074,11.8,3.8,iowa,tama
Iowa,taylor,6214,7.5,90.7,0.3,0.0,0.7,0.0,46825,27344,11.0,2.8,iowa,taylor
Iowa,union,12497,2.8,94.5,1.2,0.3,0.7,0.1,47597,25098,13.8,4.3,iowa,union
Iowa,van buren,7308,1.4,96.9,0.3,0.1,0.1,0.0,47197,24952,14.0,4.8,iowa,vanburen
Iowa,wapello,35321,10.5,83.8,2.9,0.1,0.9,0.2,43329,23413,17.0,6.3,iowa,wapello
Iowa,warren,48630,2.6,94.7,0.2,0.1,0.5,0.3,71514,33013,6.2,3.8,iowa,warren
Iowa,washington,22095,5.9,91.5,0.9,0.3,0.6,0.0,59157,28397,9.1,3.6,iowa,washington
Iowa,wayne,6405,0.5,96.5,0.7,0.3,0.0,0.0,42434,23367,15.9,2.6,iowa,wayne
Iowa,webster,36945,4.5,88.1,4.6,0.3,1.3,0.0,42148,24629,16.2,5.7,iowa,webster
Iowa,winnebago,10545,4.2,92.3,1.1,0.2,1.2,0.0,50072,26558,10.1,7.0,iowa,winnebago
Iowa,winneshiek,20575,2.2,95.2,1.0,0.2,1.1,0.0,60788,29052,8.0,2.0,iowa,winneshiek
Iowa,woodbury,102397,15.8,74.7,2.9,1.4,2.8,0.2,51350,25699,14.0,4.8,iowa,woodbury
Iowa,worth,7502,2.8,94.7,1.1,0.0,0.3,0.0,50880,26781,10.1,6.2,iowa,worth
Iowa,wright,12864,11.1,86.7,0.5,0.0,0.4,0.0,48935,28200,12.6,5.8,iowa,wright
Kansas,allen,12752,3.3,90.7,1.5,0.1,0.6,0.1,43031,23011,14.2,3.6,kansas,allen
Kansas,anderson,7840,0.7,95.2,0.2,3.5,0.0,0.0,40986,21887,13.6,4.2,kansas,anderson
Kansas,atchison,16466,2.9,88.4,3.1,0.4,0.3,0.1,46640,25494,18.5,6.3,kansas,atchison
Kansas,barber,4905,3.2,92.4,0.7,1.5,0.7,0.0,52075,28840,15.9,2.5,kansas,barber
Kansas,barton,27067,14.5,82.0,1.1,0.3,0.1,0.2,46070,26264,15.7,4.2,kansas,barton
Kansas,bourbon,14757,2.5,90.5,3.2,0.7,0.9,0.0,39379,20707,17.6,2.2,kansas,bourbon
Kansas,brown,9736,4.2,83.4,0.9,7.7,0.6,0.1,46964,24319,13.2,3.4,kansas,brown
Kansas,butler,66260,4.6,89.5,2.1,0.8,1.1,0.0,62324,28478,10.8,4.5,kansas,butler
Kansas,chase,2665,4.4,91.6,1.5,0.0,0.0,0.0,42772,24469,12.6,4.8,kansas,chase
Kansas,chautauqua,3425,3.4,86.7,0.4,5.3,0.0,0.0,39531,23621,14.3,6.2,kansas,chautauqua
Kansas,cherokee,20501,2.4,88.6,0.4,3.0,0.2,0.5,41101,21006,13.7,5.4,kansas,cherokee
Kansas,cheyenne,2677,6.5,90.3,0.0,0.0,0.9,0.0,47167,27934,11.2,1.7,kansas,cheyenne
Kansas,clark,2089,10.7,83.1,1.0,1.4,0.9,0.0,46094,27087,8.9,1.5,kansas,clark
Kansas,clay,8203,2.4,94.5,0.7,0.6,0.6,0.0,55434,28115,9.4,3.3,kansas,clay
Kansas,cloud,9191,3.2,93.3,0.7,0.3,0.3,0.0,44199,25579,11.9,5.0,kansas,cloud
Kansas,coffey,8328,2.5,93.7,0.8,0.6,0.5,0.0,58662,31679,11.3,3.7,kansas,coffey
Kansas,comanche,1741,8.4,90.8,0.0,0.0,0.0,0.0,51563,28388,8.1,1.8,kansas,comanche
Kansas,cowley,35732,10.6,80.2,2.6,1.8,1.6,0.0,46624,23130,16.0,5.2,kansas,cowley
Kansas,crawford,39099,5.3,87.4,2.4,0.5,1.8,0.0,38017,21207,21.1,5.4,kansas,crawford
Kansas,decatur,2891,2.6,94.7,0.2,0.9,0.5,0.0,41230,30890,17.5,2.8,kansas,decatur
Kansas,dickinson,19162,4.5,91.1,0.9,0.8,0.4,0.0,49663,24434,11.6,5.4,kansas,dickinson
Kansas,doniphan,7790,2.7,90.2,3.7,1.1,0.2,0.0,50300,24520,13.7,4.5,kansas,doniphan
Kansas,douglas,117806,6.0,79.1,4.0,2.2,4.8,0.0,54370,29438,18.7,4.7,kansas,douglas
Kansas,edwards,2946,20.1,77.2,1.3,0.0,0.3,0.0,50229,27966,10.2,2.9,kansas,edwards
Kansas,elk,2581,4.1,91.0,0.2,1.9,0.5,0.0,39405,21156,13.5,6.9,kansas,elk
Kansas,ellis,28877,5.6,90.2,0.9,0.2,1.4,0.1,49562,29339,16.7,2.8,kansas,ellis
Kansas,ellsworth,6331,6.0,86.1,3.8,1.8,0.6,0.0,48550,24102,11.4,3.0,kansas,ellsworth
Kansas,finney,37097,49.0,42.6,2.1,0.4,3.9,0.0,51703,23074,16.2,4.7,kansas,finney
Kansas,ford,34658,53.9,40.8,2.3,0.4,1.4,0.0,49890,22053,16.2,6.3,kansas,ford
Kansas,franklin,25599,4.1,91.0,1.5,0.3,0.3,0.0,53167,25701,12.5,5.4,kansas,franklin
Kansas,geary,35796,15.6,57.2,16.8,0.7,3.1,0.8,46096,21583,14.9,8.0,kansas,geary
Kansas,gove,2632,2.7,94.6,0.1,0.9,0.8,0.0,50817,29352,9.0,1.2,kansas,gove
Kansas,graham,2561,3.2,88.8,4.1,0.1,0.7,0.0,43427,27165,12.3,1.7,kansas,graham
Kansas,grant,7716,46.8,51.8,0.0,0.3,0.0,0.0,57474,26138,10.0,4.6,kansas,grant
Kansas,gray,6004,15.0,84.3,0.0,0.0,0.0,0.2,61220,27031,8.5,2.8,kansas,gray
Kansas,greeley,1210,22.1,74.8,0.8,0.7,0.2,0.0,47045,25775,11.5,1.1,kansas,greeley
Kansas,greenwood,6227,3.7,92.4,0.2,0.2,0.0,0.0,41648,24837,12.4,3.9,kansas,greenwood
Kansas,hamilton,2621,33.7,63.8,0.7,0.2,0.0,0.0,48160,21694,9.3,1.9,kansas,hamilton
Kansas,harper,5746,6.3,90.3,0.1,2.3,0.2,0.0,48059,25698,16.8,3.7,kansas,harper
Kansas,harvey,34683,11.7,83.3,1.8,0.3,0.6,0.2,55687,26587,11.2,2.9,kansas,harvey
Kansas,haskell,4081,29.4,69.6,0.0,0.1,0.6,0.0,53780,24141,13.3,3.6,kansas,haskell
Kansas,hodgeman,1875,7.7,87.9,0.0,0.1,3.0,0.0,55345,28857,8.4,2.8,kansas,hodgeman
Kansas,jackson,13322,4.4,84.3,0.7,6.8,0.2,0.3,53592,25920,9.9,5.6,kansas,jackson
Kansas,jefferson,18856,2.5,93.9,0.6,0.6,0.0,0.0,58935,27783,8.3,5.8,kansas,jefferson
Kansas,jewell,2963,2.4,95.5,0.4,0.3,0.0,0.1,43125,24361,14.2,2.2,kansas,jewell
Kansas,johnson,578797,7.4,80.5,4.5,0.2,4.7,0.0,81121,43061,5.6,3.5,kansas,johnson
Kansas,kearny,3931,31.0,65.9,0.5,0.0,0.4,0.0,51439,24232,13.2,3.9,kansas,kearny
Kansas,kingman,7576,3.2,93.8,0.4,0.4,0.0,0.0,57593,30927,7.6,4.7,kansas,kingman
Kansas,kiowa,2524,6.4,89.2,1.0,0.6,1.2,0.0,48226,24961,8.7,3.0,kansas,kiowa
Kansas,labette,20553,4.4,85.4,3.8,0.9,0.3,0.0,45706,22841,17.8,4.7,kansas,labette
Kansas,lane,1702,6.6,90.4,0.1,2.3,0.0,0.4,51765,29768,10.7,3.5,kansas,lane
Kansas,leavenworth,79359,6.8,79.2,8.4,0.4,1.5,0.0,70022,30170,9.0,4.2,kansas,leavenworth
Kansas,lincoln,3121,3.0,95.7,0.7,0.1,0.0,0.0,48693,25667,8.4,6.0,kansas,lincoln
Kansas,linn,9602,2.6,93.9,0.7,1.0,0.3,0.0,46576,25796,17.4,5.8,kansas,linn
Kansas,logan,2790,5.6,90.6,0.0,0.4,0.0,0.0,49926,28549,8.9,3.0,kansas,logan
Kansas,lyon,33302,20.9,71.6,2.1,0.2,2.0,0.0,42992,24307,18.6,5.8,kansas,lyon
Kansas,mcpherson,28792,4.0,91.8,1.0,0.5,0.5,0.0,56946,29508,7.6,2.5,kansas,mcpherson
Kansas,marion,12087,3.3,93.2,0.7,0.1,0.3,0.0,50212,25620,10.7,3.9,kansas,marion
Kansas,marshall,9859,2.4,95.0,0.3,0.3,0.3,0.3,50420,27908,8.9,4.1,kansas,marshall
Kansas,meade,4295,16.6,80.2,0.6,0.0,1.0,0.0,54167,25173,12.2,2.8,kansas,meade
Kansas,miami,32976,3.0,93.1,1.5,0.8,0.3,0.0,63501,31611,7.7,4.4,kansas,miami
Kansas,mitchell,6230,2.2,95.6,0.7,0.4,0.5,0.0,44591,26108,14.8,3.8,kansas,mitchell
Kansas,montgomery,33463,6.2,80.1,5.3,3.0,1.0,0.2,43977,22823,17.5,5.8,kansas,montgomery
Kansas,morris,5605,4.5,92.3,0.1,0.2,0.5,0.0,50338,26569,9.8,2.3,kansas,morris
Kansas,morton,2931,22.6,72.4,0.8,0.0,0.1,0.0,43813,23038,8.0,8.7,kansas,morton
Kansas,nemaha,10095,1.8,95.6,0.5,0.5,0.3,0.0,53368,27438,10.8,1.8,kansas,nemaha
Kansas,neosho,16209,5.0,90.6,1.0,0.4,0.4,0.0,44402,23589,21.4,2.9,kansas,neosho
Kansas,ness,3001,10.7,88.5,0.2,0.2,0.3,0.0,48412,30761,8.9,2.6,kansas,ness
Kansas,norton,5527,5.1,89.5,2.4,0.7,0.4,0.3,50673,22935,11.6,2.5,kansas,norton
Kansas,osage,15894,3.0,93.7,0.7,0.2,0.2,0.0,54186,27209,12.8,7.0,kansas,osage
Kansas,osborne,3684,2.0,94.7,0.5,0.4,0.3,0.0,42173,26559,15.5,2.8,kansas,osborne
Kansas,ottawa,5957,2.7,94.3,0.8,0.2,0.2,0.0,51797,28839,9.7,3.3,kansas,ottawa
Kansas,pawnee,6776,7.7,84.5,4.9,0.3,0.1,0.0,46224,24404,7.8,1.2,kansas,pawnee
Kansas,phillips,5446,3.2,94.1,0.4,0.3,0.3,0.1,46806,24795,8.1,1.8,kansas,phillips
Kansas,pottawatomie,23188,5.3,89.9,0.6,1.3,0.8,0.0,64410,27978,9.7,3.9,kansas,pottawatomie
Kansas,pratt,9670,7.2,91.5,0.3,0.2,0.1,0.0,53415,27063,10.9,4.1,kansas,pratt
Kansas,rawlins,2520,6.0,91.7,0.4,0.4,0.3,0.0,50893,27615,8.7,1.5,kansas,rawlins
Kansas,reno,63360,9.1,84.7,2.7,0.5,0.5,0.0,47897,25267,14.0,5.0,kansas,reno
Kansas,republic,4705,1.6,96.2,0.2,0.3,0.7,0.0,43489,27121,11.7,2.6,kansas,republic
Kansas,rice,9868,11.2,84.0,1.7,0.3,0.6,0.2,48333,23355,16.4,6.5,kansas,rice
Kansas,riley,75696,8.1,76.9,6.3,0.4,4.9,0.2,48428,26619,22.0,5.6,kansas,riley
Kansas,rooks,5148,2.5,94.5,0.7,0.2,0.4,0.0,48352,25415,11.3,3.4,kansas,rooks
Kansas,rush,3119,3.1,94.3,0.0,0.2,0.6,0.0,43594,25983,6.7,4.9,kansas,rush
Kansas,russell,6987,2.8,93.2,1.2,0.2,0.0,1.0,48427,25686,13.8,4.8,kansas,russell
Kansas,saline,55334,10.9,80.5,3.1,0.3,2.4,0.0,49728,27951,12.6,4.2,kansas,saline
Kansas,scott,4981,17.8,79.5,0.0,1.0,0.9,0.0,62198,31825,4.3,5.4,kansas,scott
Kansas,sedgwick,510484,14.1,68.6,8.8,0.6,4.3,0.0,52841,27583,14.7,5.6,kansas,sedgwick
Kansas,seward,22948,59.6,31.6,4.5,0.6,3.0,0.0,47535,21158,18.8,7.3,kansas,seward
Kansas,shawnee,178392,12.0,74.5,7.6,0.6,1.2,0.0,54667,28584,13.2,5.4,kansas,shawnee
Kansas,sheridan,2497,4.4,93.8,0.5,1.2,0.0,0.0,56607,30165,4.8,2.1,kansas,sheridan
Kansas,sherman,5999,12.0,84.8,0.3,0.2,1.9,0.0,52030,25653,16.5,4.1,kansas,sherman
Kansas,smith,3693,1.9,95.1,0.4,0.6,0.2,0.0,45357,28122,13.3,3.0,kansas,smith
Kansas,stafford,4251,13.3,83.7,0.7,0.1,0.2,0.0,47121,25941,14.5,3.7,kansas,stafford
Kansas,stanton,2107,37.4,59.2,0.4,0.3,0.0,0.0,42222,21062,10.8,2.1,kansas,stanton
Kansas,stevens,5741,35.2,62.0,0.1,0.3,0.3,0.2,57500,24691,16.8,4.5,kansas,stevens
Kansas,sumner,23336,5.3,90.0,0.9,1.0,0.4,0.0,52695,25393,11.8,5.1,kansas,sumner
Kansas,thomas,7847,5.5,91.2,1.4,0.8,0.5,0.0,52465,26718,11.1,1.9,kansas,thomas
Kansas,trego,2899,1.2,94.5,0.1,1.3,1.6,0.0,55197,33233,4.8,0.8,kansas,trego
Kansas,wabaunsee,6918,3.4,93.0,0.3,0.4,0.5,0.0,58947,25790,6.1,4.3,kansas,wabaunsee
Kansas,wallace,1591,5.1,93.7,0.0,0.0,0.0,0.0,60000,29931,10.6,5.4,kansas,wallace
Kansas,washington,5572,3.3,94.3,0.3,0.1,0.1,0.0,47992,26927,9.7,2.2,kansas,washington
Kansas,wichita,2157,27.7,69.6,0.7,0.0,0.5,0.0,55109,27111,4.4,2.3,kansas,wichita
Kansas,wilson,8858,2.9,92.4,0.5,0.4,0.7,0.0,44468,25107,16.8,5.1,kansas,wilson
Kansas,woodson,3178,0.8,93.1,1.1,0.6,0.7,0.0,36493,21419,20.6,5.5,kansas,woodson
Kansas,wyandotte,163227,28.1,41.6,22.7,0.3,3.9,0.1,42783,20192,21.4,8.3,kansas,wyandotte
Kentucky,adair,19304,1.8,93.4,3.6,0.1,0.1,0.0,36575,18408,21.5,6.2,kentucky,adair
Kentucky,allen,20628,1.9,95.4,1.9,0.0,0.2,0.0,40598,21652,20.0,7.5,kentucky,allen
Kentucky,anderson,22017,1.7,94.2,2.4,0.0,0.7,0.0,51681,24991,12.0,6.3,kentucky,anderson
Kentucky,ballard,8152,1.2,93.0,3.9,0.2,0.4,0.0,42988,25063,18.2,4.7,kentucky,ballard
Kentucky,barren,43418,3.0,90.7,3.9,0.2,0.5,0.0,39658,20493,22.9,7.6,kentucky,barren
Kentucky,bath,12189,1.5,95.4,1.0,0.1,0.3,0.0,38763,20059,24.0,7.8,kentucky,bath
Kentucky,bell,27469,0.3,94.5,3.3,0.1,0.2,0.0,23558,14754,38.0,9.0,kentucky,bell
Kentucky,boone,127682,4.1,88.4,3.0,0.1,2.3,0.0,72731,33553,7.6,4.9,kentucky,boone
Kentucky,bourbon,20017,6.7,85.2,7.2,0.0,0.3,0.0,47886,25994,16.6,6.9,kentucky,bourbon
Kentucky,boyd,48486,1.7,93.3,2.4,0.1,0.3,0.0,45543,26420,19.3,9.3,kentucky,boyd
Kentucky,boyle,29773,3.2,85.9,7.1,0.2,0.8,0.0,43076,23822,15.5,4.9,kentucky,boyle
Kentucky,bracken,8330,1.6,96.4,0.0,0.2,0.5,0.0,40458,22433,21.4,7.6,kentucky,bracken
Kentucky,breathitt,13276,0.9,97.0,1.0,0.2,0.2,0.0,25861,16875,36.0,11.9,kentucky,breathitt
Kentucky,breckinridge,19991,1.3,94.7,1.7,0.1,0.4,0.0,44057,20735,17.7,9.8,kentucky,breckinridge
Kentucky,bullitt,78622,1.8,94.9,0.6,0.2,0.6,0.1,59917,26643,10.2,5.9,kentucky,bullitt
Kentucky,butler,12735,3.1,95.1,0.4,0.2,0.1,0.0,39362,21787,22.0,5.4,kentucky,butler
Kentucky,caldwell,12747,1.3,91.1,6.8,0.0,0.0,0.0,46182,25272,17.5,6.9,kentucky,caldwell
Kentucky,calloway,38616,2.6,89.7,3.7,0.3,1.8,0.1,39269,21757,22.4,5.7,kentucky,calloway
Kentucky,campbell,91804,1.9,92.4,3.2,0.0,0.9,0.0,57208,31065,14.2,5.4,kentucky,campbell
Kentucky,carlisle,4890,2.3,94.4,1.6,0.6,0.2,0.0,38860,24015,17.3,7.0,kentucky,carlisle
Kentucky,carroll,10695,6.6,89.1,2.5,0.1,0.3,0.0,43345,22296,27.7,10.3,kentucky,carroll
Kentucky,carter,27385,0.9,96.8,0.8,0.4,0.1,0.0,35095,18477,21.5,10.0,kentucky,carter
Kentucky,casey,15805,2.8,95.0,0.6,0.3,0.3,0.0,33031,18319,26.6,7.5,kentucky,casey
Kentucky,christian,72438,7.5,66.3,20.4,0.5,1.3,0.3,41849,21393,19.7,8.0,kentucky,christian
Kentucky,clark,35757,2.7,90.5,5.0,0.1,0.5,0.0,51547,26219,15.0,6.7,kentucky,clark
Kentucky,clay,20866,2.5,92.6,3.3,0.3,0.0,0.1,24596,15388,39.5,9.1,kentucky,clay
Kentucky,clinton,10208,2.8,96.1,0.5,0.0,0.2,0.0,31130,19325,20.0,7.4,kentucky,clinton
Kentucky,crittenden,9154,1.0,96.4,1.3,0.0,0.0,0.0,41114,22765,17.7,4.4,kentucky,crittenden
Kentucky,cumberland,6744,0.4,93.0,3.0,0.0,0.3,0.0,35449,18669,20.7,5.1,kentucky,cumberland
Kentucky,daviess,99258,2.9,88.9,4.4,0.2,1.3,0.0,48371,26501,15.8,6.0,kentucky,daviess
Kentucky,edmonson,12063,0.9,95.5,1.6,0.3,0.1,0.0,41114,21851,20.0,9.3,kentucky,edmonson
Kentucky,elliott,7533,0.3,96.1,3.5,0.1,0.0,0.0,29043,13436,34.4,5.0,kentucky,elliott
Kentucky,estill,14382,0.3,97.6,0.1,0.4,0.0,0.0,30692,17728,30.4,12.4,kentucky,estill
Kentucky,fayette,315109,7.0,71.8,14.3,0.2,3.6,0.0,53013,31653,18.6,6.1,kentucky,fayette
Kentucky,fleming,14515,1.2,96.1,1.7,0.0,0.1,0.0,41095,23351,19.5,9.5,kentucky,fleming
Kentucky,floyd,37447,0.7,97.3,0.9,0.1,0.3,0.0,31196,18366,30.7,11.6,kentucky,floyd
Kentucky,franklin,49969,3.0,81.9,9.8,0.3,1.8,0.0,53539,28001,13.1,7.2,kentucky,franklin
Kentucky,fulton,6259,0.7,71.2,24.4,0.1,0.2,0.0,28274,18111,25.3,7.6,kentucky,fulton
Kentucky,gallatin,8652,5.2,91.3,1.5,0.0,0.1,0.0,50250,22508,13.4,6.0,kentucky,gallatin
Kentucky,garrard,17226,2.2,94.3,0.9,0.2,0.1,0.0,47906,24874,18.2,8.9,kentucky,garrard
Kentucky,grant,24800,2.7,93.9,0.9,0.1,0.1,0.0,43881,20892,21.5,4.9,kentucky,grant
Kentucky,graves,37259,6.1,87.1,4.5,0.2,0.5,0.2,40369,22112,19.2,7.7,kentucky,graves
Kentucky,grayson,26129,1.3,95.3,1.3,0.4,0.2,0.0,35944,19520,25.7,6.4,kentucky,grayson
Kentucky,green,11044,0.6,94.4,3.1,0.0,0.3,0.0,37388,23448,19.0,5.1,kentucky,green
Kentucky,greenup,36012,1.0,96.3,0.8,0.1,0.4,0.0,47517,25378,16.5,8.7,kentucky,greenup
Kentucky,hancock,8700,1.5,95.8,0.9,0.1,0.6,0.0,49135,22438,15.7,6.2,kentucky,hancock
Kentucky,hardin,107699,5.6,76.3,11.3,0.2,2.0,0.3,51923,26436,14.2,6.4,kentucky,hardin
Kentucky,harlan,27548,0.9,95.2,2.6,0.1,0.4,0.0,24451,15457,35.6,10.7,kentucky,harlan
Kentucky,harrison,18630,2.3,93.8,1.7,0.0,0.0,0.0,44620,22497,16.4,6.9,kentucky,harrison
Kentucky,hart,18531,1.7,91.7,4.3,0.4,0.5,0.0,37315,19715,23.1,6.6,kentucky,hart
Kentucky,henderson,46252,2.4,87.0,7.1,0.1,0.4,0.0,43458,23958,19.3,4.8,kentucky,henderson
Kentucky,henry,15677,3.2,91.8,3.5,0.3,0.1,0.1,50787,23932,18.2,6.5,kentucky,henry
Kentucky,hickman,4625,1.3,87.2,8.7,0.3,0.3,0.0,38036,19764,14.8,8.5,kentucky,hickman
Kentucky,hopkins,45985,1.9,88.8,6.2,0.3,0.5,0.0,44048,23288,17.2,5.9,kentucky,hopkins
Kentucky,jackson,13369,0.0,99.3,0.1,0.0,0.0,0.0,32055,16827,33.0,8.6,kentucky,jackson
Kentucky,jefferson,764378,5.0,68.5,21.0,0.1,2.7,0.0,52237,31039,15.0,6.4,kentucky,jefferson
Kentucky,jessamine,51667,3.2,89.6,3.9,0.3,1.4,0.0,55450,28195,18.0,6.9,kentucky,jessamine
Kentucky,johnson,23064,0.4,97.5,0.5,0.1,1.1,0.0,35629,19925,24.1,9.2,kentucky,johnson
Kentucky,kenton,163987,3.0,88.9,4.3,0.1,1.3,0.0,58674,30195,12.9,5.3,kentucky,kenton
Kentucky,knott,15690,0.9,97.2,0.4,0.0,0.1,0.1,30503,17670,32.6,13.6,kentucky,knott
Kentucky,knox,31424,1.1,96.0,1.2,0.5,0.4,0.0,26061,15869,34.7,10.7,kentucky,knox
Kentucky,larue,14102,3.2,91.6,3.6,0.0,0.3,0.0,41720,21879,15.8,6.3,kentucky,larue
Kentucky,laurel,59901,1.5,95.9,0.7,0.5,0.5,0.0,37235,20446,24.6,9.9,kentucky,laurel
Kentucky,lawrence,15844,0.9,97.2,0.4,0.0,0.4,0.0,32703,18885,24.5,7.8,kentucky,lawrence
Kentucky,lee,6717,0.8,96.8,1.3,0.3,0.3,0.0,23297,16489,32.7,10.3,kentucky,lee
Kentucky,leslie,10648,0.6,97.8,0.1,0.0,0.4,0.0,27861,15112,34.5,14.6,kentucky,leslie
Kentucky,letcher,23011,0.7,97.7,0.3,0.2,0.2,0.0,30293,18085,30.5,12.2,kentucky,letcher
Kentucky,lewis,13565,0.2,97.9,0.4,0.8,0.1,0.0,32054,19346,26.1,7.0,kentucky,lewis
Kentucky,lincoln,24413,1.6,94.3,2.2,0.2,0.0,0.0,37930,19351,23.8,8.7,kentucky,lincoln
Kentucky,livingston,9288,1.7,95.8,0.2,0.2,0.2,0.0,43472,24464,16.2,5.9,kentucky,livingston
Kentucky,logan,26847,2.7,88.8,6.3,0.2,0.1,0.0,40982,21465,17.4,6.2,kentucky,logan
Kentucky,lyon,8268,1.2,91.0,5.3,0.5,0.5,0.0,50268,27098,14.1,3.4,kentucky,lyon
Kentucky,mccracken,65285,2.4,83.6,11.1,0.2,0.7,0.0,42894,29881,17.1,4.9,kentucky,mccracken
Kentucky,mccreary,17748,3.4,89.7,5.4,0.3,0.2,0.0,19264,11492,41.0,15.8,kentucky,mccreary
Kentucky,mclean,9361,1.3,96.3,0.3,0.2,0.6,0.0,44242,22884,19.2,7.1,kentucky,mclean
Kentucky,madison,88376,2.3,89.8,4.3,0.3,0.9,0.0,46674,23733,19.5,6.9,kentucky,madison
Kentucky,magoffin,12783,1.0,99.0,0.0,0.0,0.0,0.0,29578,17279,28.6,10.3,kentucky,magoffin
Kentucky,marion,19335,2.5,87.7,8.5,0.0,0.3,0.0,40005,21823,18.4,9.4,kentucky,marion
Kentucky,marshall,31177,1.4,96.7,0.6,0.1,0.4,0.0,49126,27391,10.8,6.3,kentucky,marshall
Kentucky,martin,12175,1.9,92.4,4.7,0.1,0.0,0.1,29239,14914,29.8,15.4,kentucky,martin
Kentucky,mason,17167,0.7,89.4,5.8,0.0,0.7,0.0,43082,25285,18.0,5.8,kentucky,mason
Kentucky,meade,28452,3.8,89.5,3.2,0.8,0.6,0.0,53732,25119,13.1,8.2,kentucky,meade
Kentucky,menifee,6381,0.9,97.8,0.1,0.0,0.3,0.0,39688,19744,20.1,5.4,kentucky,menifee
Kentucky,mercer,21378,2.7,91.2,4.1,0.1,0.7,0.0,47574,24981,16.7,9.1,kentucky,mercer
Kentucky,metcalfe,9990,1.5,95.1,0.7,0.2,0.5,0.0,35594,18449,23.1,5.8,kentucky,metcalfe
Kentucky,monroe,10645,3.0,93.6,2.5,0.0,0.2,0.1,35665,21985,23.5,7.7,kentucky,monroe
Kentucky,montgomery,27550,2.7,93.0,2.8,0.3,0.0,0.1,42172,21371,23.0,7.9,kentucky,montgomery
Kentucky,morgan,13281,1.2,93.2,3.3,0.1,0.7,0.0,33523,17089,25.6,8.1,kentucky,morgan
Kentucky,muhlenberg,31153,1.5,92.1,4.9,0.2,0.2,0.0,40037,20376,20.5,9.6,kentucky,muhlenberg
